file_name,class,call_type,is_train,is_train-fold_1,is_train-fold_2,is_train-fold_3,is_train-fold_4,is_train-fold_5
28B4-1_clipped/28B4-1_exhale-i28_28.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i69_206.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i80_217.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i12_233.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i1_222.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i5_134.wav,28B4-1,exhale,False,False,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i71_208.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i13_77.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i6_108.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i9_146.wav,28B4-1,exhale,True,True,False,False,False,True
28B4-1_clipped/28B4-1_exhale-i8_129.wav,28B4-1,exhale,False,True,True,True,False,False
28B4-1_clipped/28B4-1_exhale-i16_153.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i38_38.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i55_192.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i39_39.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i53_53.wav,28B4-1,exhale,True,True,True,False,False,True
28B4-1_clipped/28B4-1_exhale-i9_9.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i29_29.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i21_158.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i44_181.wav,28B4-1,exhale,False,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i10_74.wav,28B4-1,exhale,True,True,True,False,False,False
28B4-1_clipped/28B4-1_exhale-i15_152.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i5_142.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i40_177.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i5_126.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i27_164.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i63_200.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i4_87.wav,28B4-1,exhale,False,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i23_160.wav,28B4-1,exhale,True,True,True,True,False,False
28B4-1_clipped/28B4-1_exhale-i9_230.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i4_125.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i58_195.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i5_88.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i56_56.wav,28B4-1,exhale,True,True,False,True,False,True
28B4-1_clipped/28B4-1_exhale-i2_2.wav,28B4-1,exhale,True,True,False,True,False,True
28B4-1_clipped/28B4-1_exhale-i10_147.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i6_6.wav,28B4-1,exhale,True,False,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i48_185.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i73_210.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i51_188.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i83_220.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i11_75.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i2_66.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i41_178.wav,28B4-1,exhale,True,True,False,True,True,False
28B4-1_clipped/28B4-1_exhale-i4_133.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i12_149.wav,28B4-1,exhale,True,False,False,False,True,True
28B4-1_clipped/28B4-1_exhale-i56_193.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i43_180.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i7_136.wav,28B4-1,exhale,True,True,True,False,False,True
28B4-1_clipped/28B4-1_exhale-i84_221.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i4_141.wav,28B4-1,exhale,False,False,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i54_54.wav,28B4-1,exhale,False,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i74_211.wav,28B4-1,exhale,True,False,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i7_109.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i28_165.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i17_154.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i60_197.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i1_138.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i14_116.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i44_44.wav,28B4-1,exhale,True,False,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i31_31.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i3_224.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i7_71.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i1_122.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i39_176.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i8_72.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i19_121.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i40_40.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i13_234.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i8_110.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i36_36.wav,28B4-1,exhale,True,False,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i75_212.wav,28B4-1,exhale,True,True,False,True,False,True
28B4-1_clipped/28B4-1_exhale-i7_144.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i25_25.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i2_60.wav,28B4-1,exhale,False,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i6_143.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i36_173.wav,28B4-1,exhale,True,False,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i15_15.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i18_101.wav,28B4-1,exhale,False,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i17_17.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i4_106.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i24_161.wav,28B4-1,exhale,True,True,False,False,True,True
28B4-1_clipped/28B4-1_exhale-i47_47.wav,28B4-1,exhale,False,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i43_43.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i4_4.wav,28B4-1,exhale,True,True,False,False,True,True
28B4-1_clipped/28B4-1_exhale-i15_79.wav,28B4-1,exhale,True,True,True,False,True,False
28B4-1_clipped/28B4-1_exhale-i11_94.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i6_89.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i6_70.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i27_27.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i4_62.wav,28B4-1,exhale,True,False,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i13_115.wav,28B4-1,exhale,True,True,True,False,True,False
28B4-1_clipped/28B4-1_exhale-i14_235.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i30_167.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i3_67.wav,28B4-1,exhale,True,False,False,True,False,True
28B4-1_clipped/28B4-1_exhale-i35_35.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i14_14.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i10_231.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i76_213.wav,28B4-1,exhale,False,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i13_13.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i7_228.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i10_112.wav,28B4-1,exhale,True,True,True,False,False,True
28B4-1_clipped/28B4-1_exhale-i32_32.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i15_98.wav,28B4-1,exhale,True,True,False,True,True,False
28B4-1_clipped/28B4-1_exhale-i18_120.wav,28B4-1,exhale,True,False,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i58_58.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i47_184.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i18_155.wav,28B4-1,exhale,True,False,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i49_49.wav,28B4-1,exhale,False,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i33_33.wav,28B4-1,exhale,True,False,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i50_187.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i37_174.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i1_59.wav,28B4-1,exhale,True,True,False,True,True,False
28B4-1_clipped/28B4-1_exhale-i16_80.wav,28B4-1,exhale,True,True,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i33_170.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i59_196.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i8_8.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i72_209.wav,28B4-1,exhale,True,False,True,False,False,True
28B4-1_clipped/28B4-1_exhale-i45_45.wav,28B4-1,exhale,False,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i3_124.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i19_102.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i3_105.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i42_42.wav,28B4-1,exhale,False,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i8_91.wav,28B4-1,exhale,False,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i16_16.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i10_93.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i21_21.wav,28B4-1,exhale,False,False,False,True,False,True
28B4-1_clipped/28B4-1_exhale-i34_171.wav,28B4-1,exhale,False,False,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i22_22.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i64_201.wav,28B4-1,exhale,True,True,True,True,False,False
28B4-1_clipped/28B4-1_exhale-i4_68.wav,28B4-1,exhale,False,True,False,False,True,False
28B4-1_clipped/28B4-1_exhale-i9_111.wav,28B4-1,exhale,True,True,False,True,True,False
28B4-1_clipped/28B4-1_exhale-i2_139.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i68_205.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i24_24.wav,28B4-1,exhale,False,False,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i12_12.wav,28B4-1,exhale,False,True,True,True,False,False
28B4-1_clipped/28B4-1_exhale-i55_55.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i11_113.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i11_148.wav,28B4-1,exhale,False,False,True,False,True,True
28B4-1_clipped/28B4-1_exhale-i7_90.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i5_63.wav,28B4-1,exhale,True,False,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i3_3.wav,28B4-1,exhale,True,True,False,True,True,True
28B4-1_clipped/28B4-1_exhale-i2_123.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i3_61.wav,28B4-1,exhale,True,False,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i66_203.wav,28B4-1,exhale,True,False,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i6_64.wav,28B4-1,exhale,False,True,True,False,True,False
28B4-1_clipped/28B4-1_exhale-i12_114.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i30_30.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i14_97.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i20_157.wav,28B4-1,exhale,True,True,True,True,True,False
28B4-1_clipped/28B4-1_exhale-i34_34.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i2_223.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i11_232.wav,28B4-1,exhale,True,True,True,True,False,True
28B4-1_clipped/28B4-1_exhale-i54_191.wav,28B4-1,exhale,True,True,True,True,True,True
28B4-1_clipped/28B4-1_exhale-i3_132.wav,28B4-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i2_14.wav,17A15-1,exhale,True,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i7_63.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_71.wav,17A15-1,exhale,True,True,False,True,False,True
17A15-1_clipped/17A15-1_exhale-i8_20.wav,17A15-1,exhale,True,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i4_16.wav,17A15-1,exhale,False,False,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i10_81.wav,17A15-1,exhale,True,False,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i15_98.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i12_83.wav,17A15-1,exhale,False,False,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i5_61.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i4_38.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i3_86.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i11_82.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i3_74.wav,17A15-1,exhale,False,True,False,True,True,False
17A15-1_clipped/17A15-1_exhale-i2_49.wav,17A15-1,exhale,False,False,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i1_84.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i13_24.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i7_54.wav,17A15-1,exhale,True,True,False,True,False,True
17A15-1_clipped/17A15-1_exhale-i23_34.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i8_91.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i19_30.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i1_48.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_6.wav,17A15-1,exhale,True,False,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i4_51.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i14_25.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i3_68.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i20_31.wav,17A15-1,exhale,True,False,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i9_92.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i11_45.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i13_96.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i1_13.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i2_100.wav,17A15-1,exhale,True,True,True,False,False,False
17A15-1_clipped/17A15-1_exhale-i12_12.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i10_10.wav,17A15-1,exhale,True,True,False,False,True,True
17A15-1_clipped/17A15-1_exhale-i3_101.wav,17A15-1,exhale,True,False,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i4_69.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i21_32.wav,17A15-1,exhale,False,True,True,False,False,False
17A15-1_clipped/17A15-1_exhale-i17_28.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i9_80.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i9_43.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i1_1.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i10_22.wav,17A15-1,exhale,True,True,False,True,True,False
17A15-1_clipped/17A15-1_exhale-i1_72.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i18_29.wav,17A15-1,exhale,True,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i10_93.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i5_52.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i5_39.wav,17A15-1,exhale,False,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i9_65.wav,17A15-1,exhale,True,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i8_64.wav,17A15-1,exhale,True,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i7_90.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i16_27.wav,17A15-1,exhale,True,True,False,False,True,True
17A15-1_clipped/17A15-1_exhale-i7_7.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_18.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_40.wav,17A15-1,exhale,False,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i22_33.wav,17A15-1,exhale,True,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i7_19.wav,17A15-1,exhale,True,True,True,False,False,True
17A15-1_clipped/17A15-1_exhale-i5_17.wav,17A15-1,exhale,False,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i12_23.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i3_37.wav,17A15-1,exhale,True,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i7_41.wav,17A15-1,exhale,True,False,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i2_73.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i4_4.wav,17A15-1,exhale,True,True,True,False,True,False
17A15-1_clipped/17A15-1_exhale-i9_56.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i11_94.wav,17A15-1,exhale,False,True,True,True,False,False
17A15-1_clipped/17A15-1_exhale-i1_66.wav,17A15-1,exhale,False,True,False,False,True,True
17A15-1_clipped/17A15-1_exhale-i2_67.wav,17A15-1,exhale,True,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i12_46.wav,17A15-1,exhale,True,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i6_53.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i3_50.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i5_76.wav,17A15-1,exhale,False,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i2_36.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i11_11.wav,17A15-1,exhale,True,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i8_79.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i5_70.wav,17A15-1,exhale,True,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i7_78.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_77.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i4_87.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i3_15.wav,17A15-1,exhale,True,False,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i13_47.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i1_35.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i2_2.wav,17A15-1,exhale,False,True,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i2_85.wav,17A15-1,exhale,True,True,False,True,False,True
17A15-1_clipped/17A15-1_exhale-i15_26.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_62.wav,17A15-1,exhale,True,True,False,False,False,False
17A15-1_clipped/17A15-1_exhale-i4_60.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i5_88.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i2_58.wav,17A15-1,exhale,False,False,True,True,False,True
17A15-1_clipped/17A15-1_exhale-i8_8.wav,17A15-1,exhale,True,False,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i10_44.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i9_21.wav,17A15-1,exhale,True,False,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i14_97.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i9_9.wav,17A15-1,exhale,True,True,False,True,False,True
17A15-1_clipped/17A15-1_exhale-i1_57.wav,17A15-1,exhale,False,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i5_5.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i8_55.wav,17A15-1,exhale,True,True,True,True,True,False
17A15-1_clipped/17A15-1_exhale-i4_75.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i1_99.wav,17A15-1,exhale,False,True,False,True,True,True
17A15-1_clipped/17A15-1_exhale-i3_59.wav,17A15-1,exhale,True,True,False,True,True,False
17A15-1_clipped/17A15-1_exhale-i12_95.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i3_3.wav,17A15-1,exhale,True,True,True,True,True,True
17A15-1_clipped/17A15-1_exhale-i6_89.wav,17A15-1,exhale,True,True,True,False,True,True
17A15-1_clipped/17A15-1_exhale-i8_42.wav,17A15-1,exhale,True,True,True,True,True,True
14B19-1_clipped/14B19-1_exhale-i63_116.wav,14B19-1,exhale,True,True,True,True,True,False
14B19-1_clipped/14B19-1_exhale-i69_122.wav,14B19-1,exhale,False,True,False,True,True,False
14B19-1_clipped/14B19-1_exhale-i61_114.wav,14B19-1,exhale,True,True,True,True,False,True
14B19-1_clipped/14B19-1_exhale-i54_107.wav,14B19-1,exhale,True,True,True,True,False,True
14B19-1_clipped/14B19-1_exhale-i103_156.wav,14B19-1,exhale,True,True,True,True,False,True
14B19-1_clipped/14B19-1_exhale-i48_48.wav,14B19-1,exhale,True,True,True,True,False,True
14B19-1_clipped/14B19-1_exhale-i94_147.wav,14B19-1,exhale,True,True,True,True,True,True
14B19-1_clipped/14B19-1_exhale-i41_94.wav,14B19-1,exhale,True,True,True,True,True,True
14B19-1_clipped/14B19-1_exhale-i59_112.wav,14B19-1,exhale,True,True,False,True,True,True
14B19-1_clipped/14B19-1_exhale-i17_70.wav,14B19-1,exhale,False,True,True,True,True,False
14B19-1_clipped/14B19-1_exhale-i30_30.wav,14B19-1,exhale,True,False,True,True,True,True
14B19-1_clipped/14B19-1_exhale-i65_118.wav,14B19-1,exhale,True,True,True,False,True,True
14B19-1_clipped/14B19-1_exhale-i102_155.wav,14B19-1,exhale,True,True,True,True,True,False
14B19-1_clipped/14B19-1_exhale-i90_143.wav,14B19-1,exhale,True,True,True,False,True,True
14B19-1_clipped/14B19-1_exhale-i83_136.wav,14B19-1,exhale,True,True,True,True,True,True
14B19-1_clipped/14B19-1_exhale-i7_60.wav,14B19-1,exhale,True,False,True,True,False,True
14B19-1_clipped/14B19-1_exhale-i45_45.wav,14B19-1,exhale,True,True,False,True,True,True
14B19-1_clipped/14B19-1_exhale-i101_154.wav,14B19-1,exhale,True,True,True,False,True,True
14B19-1_clipped/14B19-1_exhale-i17_17.wav,14B19-1,exhale,False,True,True,True,True,False
14B19-1_clipped/14B19-1_exhale-i36_36.wav,14B19-1,exhale,False,True,True,True,True,False
14B19-1_clipped/14B19-1_exhale-i100_153.wav,14B19-1,exhale,True,False,True,True,True,True
14B19-1_clipped/14B19-1_exhale-i13_66.wav,14B19-1,exhale,True,False,False,True,True,True
